time,longitude,latitude,u10,v10,d2m,t2m,blh,msl,ptype,sp,ssrd,strd,tp,fdir,rh2m,Forc_TA,Forc_QA,Forc_WIND,Forc_DIR,Forc_DIR_SW,Forc_SCA_SW,Forc_LW,Forc_PS,Forc_RAIN,Forc_SNOW
2022-01-01 00:00:00,37.5,55.5,2.718058,2.350349,270.87866,271.35626,365.95068,100140.836,4.9999847,97967.055,0.0,1094955.5,0.00018647686,0.0,96.51475,271.35626,0.0032877002,3.5933244,229.14949,0.0,0.0,304.1543,97967.055,0.0,5.179913e-05
2022-01-01 01:00:00,37.5,55.5,2.6382017,2.0374594,271.00833,271.41205,334.95813,100085.53,4.9999847,97914.19,0.0,1099228.9,0.00014538039,0.0,97.04817,271.41205,0.0033214262,3.333369,232.32141,0.0,0.0,305.34134,97914.19,0.0,4.038344e-05
2022-01-01 02:00:00,37.5,55.5,2.7281756,1.3184237,271.4444,271.69843,317.3297,100037.766,4.9999847,97868.766,0.0,1105446.1,0.00010866998,0.0,98.138054,271.69843,0.0034324843,3.0300467,244.20728,0.0,0.0,307.06836,97868.766,0.0,3.0186106e-05
2022-01-01 03:00:00,37.5,55.5,2.637479,0.7244566,271.48145,271.74307,286.70105,100030.48,4.9999847,97863.22,0.0,1101187.5,8.6741056e-05,0.0,98.083565,271.74307,0.00344213,2.735166,254.64093,0.0,0.0,305.8854,97863.22,0.0,2.409474e-05
2022-01-01 04:00:00,37.5,55.5,2.4951108,0.29216358,271.53778,271.8063,255.29236,100016.555,4.9999847,97849.34,0.0,1098353.5,6.205076e-05,0.0,98.034546,271.8063,0.0034570363,2.512158,263.3214,0.0,0.0,305.0982,97849.34,0.0,1.7236323e-05
2022-01-01 05:00:00,37.5,55.5,2.3617759,-0.042514876,271.51462,271.8184,231.47583,100025.14,4.9999847,97857.664,0.0,1079568.2,4.678173e-05,0.0,97.77931,271.8184,0.0034508079,2.3621585,271.03128,0.0,0.0,299.88007,97857.664,0.0,1.2994925e-05
2022-01-01 06:00:00,37.5,55.5,2.279029,-0.44648224,271.39267,271.7747,227.5758,100033.99,4.9999847,97866.87,0.0,1045544.2,3.0538067e-05,0.0,97.21339,271.7747,0.0034193946,2.3223522,281.08438,0.0,0.0,290.42896,97866.87,0.0,8.482796e-06
2022-01-01 07:00:00,37.5,55.5,2.2468696,-0.70751405,271.4035,271.73843,226.48376,100064.7,4.9999847,97897.24,36437.875,1085844.9,3.5248697e-05,204.5,97.55237,271.73843,0.0034210824,2.3556314,287.47864,0.056805555,10.064826,301.62357,97897.24,0.0,9.791304e-06
2022-01-01 08:00:00,37.5,55.5,2.064031,-1.3890728,271.69366,272.1057,284.56897,100066.14,4.9999847,97899.29,173875.88,1078129.0,1.6244128e-05,14730.0,97.00565,272.1057,0.00349542,2.4879203,303.9402,4.0916667,44.207188,299.4803,97899.29,0.0,4.512258e-06
2022-01-01 09:00:00,37.5,55.5,1.7792941,-1.9311821,272.0271,272.41812,392.3153,100074.59,4.9999847,97908.195,254922.88,1051331.1,8.6096115e-06,20663.0,97.16399,272.41812,0.0035823686,2.6259003,317.34412,5.7397223,65.07219,292.03644,97908.195,0.0,2.3915588e-06
2022-01-01 10:00:00,37.5,55.5,1.5465904,-2.1834984,270.86093,272.20334,753.359,100057.55,4.9999847,97896.805,268747.38,1071956.2,7.147435e-06,19967.375,90.54206,272.20334,0.0032857163,2.6757443,324.68973,5.546493,69.10555,297.76562,97896.805,0.0,1.9853987e-06
2022-01-01 11:00:00,37.5,55.5,1.3128028,-2.4000807,270.64792,272.0899,628.0884,100028.79,4.9999847,97867.45,198009.38,1075992.2,5.198177e-06,4664.5,89.86378,272.0899,0.0032348502,2.7356606,331.32208,1.2956945,53.70691,298.88675,97867.45,0.0,1.443938e-06
2022-01-01 12:00:00,37.5,55.5,1.2969038,-2.101136,270.38705,272.04898,833.28467,100066.14,4.9999847,97902.8,137723.0,1067608.6,3.7364662e-06,572.75,88.396614,272.04898,0.0031711902,2.4691563,328.3155,0.15909722,38.097294,296.55795,97902.8,0.0,1.0379073e-06
2022-01-01 13:00:00,37.5,55.5,1.555624,-1.8357465,270.25354,271.98947,652.1648,100113.51,4.9999847,97947.05,42613.875,1075131.6,7.147435e-06,3437.0,87.90305,271.98947,0.003138202,2.4062276,319.72183,0.9547222,10.882465,298.64767,97947.05,0.0,1.9853987e-06
2022-01-01 14:00:00,37.5,55.5,1.429516,-1.7054485,269.72177,271.4167,561.68286,100138.49,4.9999847,97969.39,0.0,1053245.2,1.1045951e-05,0.0,88.11846,271.4167,0.0030145887,2.2253246,320.0301,0.0,0.0,292.5681,97969.39,0.0,3.0683198e-06
2022-01-01 15:00:00,37.5,55.5,1.3973566,-2.0453563,269.76498,271.29767,587.6315,100160.36,4.9999847,97988.96,0.0,1053913.0,7.6832715e-05,0.0,89.1885,271.29767,0.0030238088,2.4771128,325.6597,0.0,0.0,292.7536,97988.96,0.0,2.134242e-05
2022-01-01 16:00:00,37.5,55.5,1.5668256,-2.5133832,269.90622,271.0708,597.4597,100221.914,4.9999847,98045.914,0.0,1040157.94,0.00016308576,0.0,91.670456,271.0708,0.0030543339,2.9617627,328.06088,0.0,0.0,288.93277,98045.914,0.0,4.53016e-05
2022-01-01 17:00:00,37.5,55.5,1.6820934,-3.1836116,269.31195,270.53244,693.55774,100232.71,4.9999847,98054.82,0.0,1044579.7,0.0002631466,0.0,91.24779,270.53244,0.002920259,3.6006694,332.1498,0.0,0.0,290.161,98054.82,0.0,7.309627e-05
2022-01-01 18:00:00,37.5,55.5,1.4768517,-3.8303082,269.44778,270.5594,849.405,100313.4,4.9999847,98130.03,0.0,1038792.8,0.0002675322,0.0,92.00188,270.5594,0.0029481088,4.1051617,338.91486,0.0,0.0,288.55356,98130.03,0.0,7.43145e-05
2022-01-01 19:00:00,37.5,55.5,1.4652888,-3.9767299,269.62994,270.61148,951.3272,100348.016,4.9999847,98160.99,0.0,1029978.9,0.00014830427,0.0,92.91055,270.61148,0.002987951,4.2380953,339.7729,0.0,0.0,286.10526,98160.99,0.0,4.119563e-05
2022-01-01 20:00:00,37.5,55.5,1.8609571,-4.519711,268.28857,269.8769,992.1481,100416.47,4.9999847,98225.69,0.0,981265.0,8.576643e-05,0.0,88.68641,269.8769,0.0026972936,4.887837,337.62097,0.0,0.0,272.5736,98225.69,0.0,2.3824008e-05
2022-01-01 21:00:00,37.5,55.5,2.2634912,-5.5372553,267.91428,269.72626,1082.006,100525.78,4.9999847,98327.77,0.0,1010051.1,6.968528e-05,0.0,87.17234,269.72626,0.0026185666,5.9820223,337.76648,0.0,0.0,280.56976,98327.77,0.0,1.9357023e-05
2022-01-01 22:00:00,37.5,55.5,2.1120892,-5.803081,265.20377,268.08234,1120.1228,100630.67,4.9999847,98421.97,0.0,1004160.4,4.0121842e-05,0.0,80.069626,268.08234,0.002121067,6.17549,340.00052,0.0,0.0,278.93344,98421.97,0.0,1.1144956e-05
2022-01-01 23:00:00,37.5,55.5,1.9321413,-5.1794806,264.95755,267.94193,1125.271,100715.13,4.9999847,98499.08,0.0,976724.5,3.5248697e-05,0.0,79.38708,267.94193,0.0020788955,5.528127,339.5426,0.0,0.0,271.31235,98499.08,0.0,9.791304e-06
2022-01-02 00:00:00,37.5,55.5,1.9650234,-4.48267,265.7116,268.27667,1112.9467,100819.76,4.9999847,98600.72,0.0,976383.2,4.678173e-05,0.0,82.081566,268.27667,0.0022029046,4.89445,336.32928,0.0,0.0,271.21756,98600.72,0.0,1.2994925e-05
2022-01-02 01:00:00,37.5,55.5,2.5008922,-4.306179,266.0697,268.43658,1134.2151,100874.02,4.9999847,98653.3,0.0,933337.5,5.620299e-05,0.0,83.37778,268.43658,0.0022639546,4.979723,329.85333,0.0,0.0,259.2604,98653.3,0.0,1.5611942e-05
2022-01-02 02:00:00,37.5,55.5,2.9915934,-4.316202,264.94522,267.6481,1156.2115,100919.31,4.9999847,98696.375,0.0,945994.5,4.3857843e-05,0.0,81.111885,267.6481,0.0020727282,5.251593,325.27386,0.0,0.0,262.77625,98696.375,0.0,1.2182734e-05
2022-01-02 03:00:00,37.5,55.5,3.233692,-4.12228,264.8943,267.5886,882.4257,100978.66,4.9999847,98750.99,0.0,917060.0,2.615247e-05,0.0,81.15756,267.5886,0.0020633154,5.2392707,321.88785,0.0,0.0,254.73889,98750.99,0.0,7.264575e-06
2022-01-02 04:00:00,37.5,55.5,3.6282763,-3.9793446,264.58093,267.36264,815.4483,101042.164,4.9999847,98810.58,0.0,862648.2,1.6244128e-05,0.0,80.56859,267.36264,0.0020118924,5.385125,317.64215,0.0,0.0,239.6245,98810.58,0.0,4.512258e-06
2022-01-02 05:00:00,37.5,55.5,3.9845586,-4.168037,263.49118,266.29333,841.13684,101099.29,4.9999847,98861.695,0.0,888629.94,1.3807323e-05,0.0,80.27379,266.29333,0.00184478,5.7662153,316.28925,0.0,0.0,246.84164,98861.695,0.0,3.8353674e-06
2022-01-02 06:00:00,37.5,55.5,3.971189,-4.242991,263.14386,266.0497,830.2686,101159.02,4.9999847,98914.414,0.0,920161.2,8.122064e-06,0.0,79.57628,266.0497,0.0017935196,5.8114815,316.8952,0.0,0.0,255.60033,98914.414,0.0,2.256129e-06
2022-01-02 07:00:00,37.5,55.5,3.9997349,-3.5548956,263.1917,265.93442,847.377,101196.63,4.9999847,98947.27,51497.625,929835.7,1.3320241e-05,1964.0,80.598434,265.93442,0.0017997747,5.3511834,311.63016,0.54555553,13.75934,258.2877,98947.27,0.0,3.700067e-06
2022-01-02 08:00:00,37.5,55.5,4.437319,-3.90962,263.10992,265.8647,915.13446,101257.41,4.9999847,99004.375,154493.0,930325.4,2.7127098e-05,6014.75,80.510376,265.8647,0.0017870464,5.9139605,311.38254,1.6707639,41.243958,258.4237,99004.375,0.0,7.535305e-06
2022-01-02 09:00:00,37.5,55.5,3.956374,-4.1793675,263.25424,265.94,879.8257,101299.96,4.9999847,99045.85,238913.0,945935.2,2.8588809e-05,5360.125,80.965355,265.94,0.0018069604,5.7549987,316.57,1.4889237,64.8758,262.75977,99045.85,0.0,7.941336e-06
2022-01-02 10:00:00,37.5,55.5,3.6640491,-3.7723496,262.85138,265.9093,953.77124,101270.68,4.9999847,99027.16,363381.5,885617.75,2.1928921e-05,74223.25,78.5943,265.9093,0.001750135,5.2588854,315.83438,20.617569,80.32174,246.00493,99027.16,0.0,6.091367e-06
2022-01-02 11:00:00,37.5,55.5,3.889887,-2.916915,262.7935,266.03018,941.967,101328.73,4.9999847,99083.234,399249.38,850658.9,1.8517952e-05,92594.875,77.50071,266.03018,0.0017410668,4.8620586,306.86517,25.720798,85.18181,236.29413,99083.234,0.0,5.1438756e-06
2022-01-02 12:00:00,37.5,55.5,3.632251,-2.4454017,262.60672,266.03113,843.0609,101342.125,4.9999847,99095.5,200764.88,912608.5,1.1858065e-05,19844.625,76.346466,266.03113,0.0017150232,4.3787255,303.9503,5.512396,50.255623,253.50237,99095.5,0.0,3.293907e-06
2022-01-02 13:00:00,37.5,55.5,3.552756,-2.02226,262.64993,266.01624,769.8433,101364.51,4.9999847,99114.34,70785.5,902666.9,6.6603534e-06,2168.5,76.69948,266.01624,0.0017206409,4.0879836,299.64893,0.6023611,19.060278,250.7408,99114.34,0.0,1.8500982e-06
2022-01-02 14:00:00,37.5,55.5,3.3420942,-1.8335676,262.5666,265.52344,706.08997,101373.75,4.9999847,99120.766,142.5,885736.5,3.7364662e-06,0.0,79.167786,265.52344,0.001709082,3.812029,298.75043,0.0,0.039583333,246.03792,99120.766,0.0,1.0379073e-06
2022-01-02 15:00:00,37.5,55.5,3.0046015,-1.5812514,262.69778,265.54852,665.9971,101345.25,4.9999847,99091.414,0.0,872144.6,9.750947e-07,0.0,79.84674,265.54852,0.0017276447,3.3952887,297.75677,0.0,0.0,242.26239,99091.414,0.0,2.7085966e-07
2022-01-02 16:00:00,37.5,55.5,2.8268218,-1.1942794,262.7526,265.5262,602.1918,101323.26,4.9999847,99069.07,0.0,837304.5,4.656613e-10,0.0,80.336914,265.5262,0.0017356299,3.0687497,292.90314,0.0,0.0,232.58458,99069.07,0.0,1.2935036e-10
2022-01-02 17:00:00,37.5,55.5,2.3997169,-0.66916543,262.50485,264.84,439.79236,101281.484,4.9999847,99026.57,0.0,791306.0,4.656613e-10,0.0,83.10286,264.84,0.0017022655,2.4912694,285.58124,0.0,0.0,219.80722,99026.57,0.0,1.2935036e-10
2022-01-02 18:00:00,37.5,55.5,2.2779448,0.09693448,262.60364,264.9711,195.8551,101255.45,4.9999847,99000.28,0.0,770117.0,4.656613e-10,0.0,82.90608,264.9711,0.0017162507,2.2800062,267.56332,0.0,0.0,213.92139,99000.28,0.0,1.2935036e-10
2022-01-02 19:00:00,37.5,55.5,2.4163384,0.29216358,262.59668,264.80096,171.10254,101231.77,4.9999847,98973.414,0.0,838758.6,9.750947e-07,0.0,83.97278,264.80096,0.0017157603,2.4339373,263.10574,0.0,0.0,232.98851,98973.414,0.0,2.7085966e-07
2022-01-02 20:00:00,37.5,55.5,2.5055895,0.42986983,262.55963,264.70517,162.31445,101210.17,4.9999847,98950.63,0.0,765977.1,9.750947e-07,0.0,84.356186,264.70517,0.0017110695,2.5421972,260.26486,0.0,0.0,212.77142,98950.63,0.0,2.7085966e-07
2022-01-02 21:00:00,37.5,55.5,2.6613276,0.5030807,262.1969,264.2877,189.30298,101223.7,4.9999847,98960.85,0.0,795416.2,9.750947e-07,0.0,84.67449,264.2877,0.0016618012,2.7084599,259.29547,0.0,0.0,220.94894,98960.85,0.0,2.7085966e-07
2022-01-02 22:00:00,37.5,55.5,1.4085581,0.83601606,263.29282,265.25098,95.285034,101051.27,4.9999847,98805.03,0.0,837334.2,9.750947e-07,0.0,85.694016,265.25098,0.0018169418,1.637974,239.30977,0.0,0.0,232.59283,98805.03,0.0,2.7085966e-07
2022-01-02 23:00:00,37.5,55.5,1.1090064,1.2630798,263.15854,265.06036,66.78833,100993.36,4.9999847,98747.93,0.0,831295.0,9.750947e-07,0.0,86.05694,265.06036,0.0017986502,1.6808528,221.2837,0.0,0.0,230.91528,98747.93,0.0,2.7085966e-07
2022-01-03 00:00:00,37.5,55.5,1.2448707,1.6291343,263.53207,265.38303,102.72119,100925.69,4.9999847,98678.12,0.0,877338.06,9.750947e-07,0.0,86.44215,265.38303,0.0018542313,2.0503125,217.38454,0.0,0.0,243.70502,98678.12,0.0,2.7085966e-07
2022-01-03 01:00:00,37.5,55.5,0.7603123,1.4753042,263.20563,264.97577,103.397095,100837.07,4.9999847,98590.055,0.0,825389.4,1.4621764e-06,0.0,86.954384,264.97577,0.001808307,1.659698,207.26476,0.0,0.0,229.27483,98590.055,0.0,4.0616013e-07
2022-01-03 02:00:00,37.5,55.5,-0.11377168,1.60996,263.1701,264.7154,85.8728,100752.086,4.9999847,98503.75,0.0,858998.0,9.750947e-07,0.0,88.49805,264.7154,0.0018047768,1.6139749,175.95778,0.0,0.0,238.61055,98503.75,0.0,2.7085966e-07
2022-01-03 03:00:00,37.5,55.5,-0.4122393,1.9877806,263.09372,264.46713,127.31763,100641.34,4.9999847,98392.91,0.0,865422.94,4.8754737e-07,0.0,89.69501,264.46713,0.001795842,2.030077,168.2837,0.0,0.0,240.39526,98392.91,0.0,1.3542983e-07
2022-01-03 04:00:00,37.5,55.5,-0.59038055,2.158606,262.6623,264.08405,162.21045,100574.84,4.9999847,98323.98,0.0,830597.6,4.656613e-10,0.0,89.31591,264.08405,0.001736204,2.237885,164.70364,0.0,0.0,230.72156,98323.98,0.0,1.2935036e-10
2022-01-03 05:00:00,37.5,55.5,-0.8931843,2.0980327,262.51566,263.95758,174.43066,100508.08,4.9999847,98256.36,0.0,868093.8,9.750947e-07,0.0,89.16042,263.95758,0.0017171095,2.2802453,156.93935,0.0,0.0,241.13718,98256.36,0.0,2.7085966e-07
2022-01-03 06:00:00,37.5,55.5,-1.4106247,2.1751657,262.28412,263.78836,168.91858,100456.16,4.9999847,98203.49,0.0,887235.1,1.4621764e-06,0.0,88.70049,263.78836,0.0016864089,2.5925293,147.03604,0.0,0.0,246.45421,98203.49,0.0,4.0616013e-07
2022-01-03 07:00:00,37.5,55.5,-2.0227365,2.2457619,261.90515,263.46292,162.57446,100370.01,4.9999847,98118.055,68790.25,812791.75,9.750947e-07,8838.0,88.2884,263.46292,0.0016371873,3.0224013,137.99094,2.455,16.653402,225.77548,98118.055,0.0,2.7085966e-07
2022-01-03 08:00:00,37.5,55.5,-2.0263498,2.3712664,262.10583,264.06082,186.33887,100275.52,4.9999847,98022.695,273640.62,802909.5,4.656613e-10,71686.375,85.57559,264.06082,0.0016654801,3.1191342,139.48468,19.912882,56.098404,223.03041,98022.695,0.0,1.2935036e-10
2022-01-03 09:00:00,37.5,55.5,-2.0664587,2.2527344,262.085,264.13705,204.59131,100225.164,4.9999847,97973.766,421482.62,810061.5,4.656613e-10,122750.75,84.919624,264.13705,0.0016635202,3.05697,137.46948,34.09743,82.98108,225.01709,97973.766,0.0,1.2935036e-10
2022-01-03 10:00:00,37.5,55.5,-2.1708863,1.4692034,262.90384,264.8772,216.55151,100139.27,4.9999847,97895.055,452172.12,834544.6,4.656613e-10,121195.875,85.54637,264.8772,0.001777833,2.6213174,124.08919,33.66552,91.93785,231.81795,97895.055,0.0,1.2935036e-10
2022-01-03 11:00:00,37.5,55.5,-2.6106384,1.1846395,262.88995,264.8493,250.14429,100015.25,4.9999847,97778.66,419344.75,813118.2,4.8754737e-07,107857.0,85.63877,264.8493,0.0017779781,2.8668456,114.4073,29.960278,86.52437,225.86617,97778.66,0.0,1.3542983e-07
2022-01-03 12:00:00,37.5,55.5,-2.7678218,0.55929625,262.7379,264.6094,269.74866,100010.83,4.9999847,97776.32,259721.12,813548.5,9.750947e-07,30196.625,86.21402,264.6094,0.001756538,2.8237653,101.42398,8.387952,63.75681,225.98569,97776.32,0.0,2.7085966e-07
2022-01-03 13:00:00,37.5,55.5,-3.155902,0.45514503,262.71786,264.5815,274.68884,99971.266,4.9999847,97740.11,94016.5,858612.2,1.9497238e-06,7856.0,86.26492,264.5815,0.0017543727,3.1885536,98.20663,2.1822221,23.933472,238.50339,97740.11,0.0,5.4158994e-07
2022-01-03 14:00:00,37.5,55.5,-3.266111,0.33574152,262.6947,264.22723,252.69238,99943.29,4.9999847,97714.11,237.5,909952.5,1.9497238e-06,0.0,88.54143,264.22723,0.00175159,3.2833219,95.86913,0.0,0.065972224,252.76459,97714.11,0.0,5.4158994e-07
2022-01-03 15:00:00,37.5,55.5,-3.1895065,0.20675085,262.81277,264.19843,220.19165,99952.4,4.9999847,97723.164,0.0,916392.25,3.4114346e-06,0.0,89.58413,264.19843,0.0017680485,3.1962004,93.70885,0.0,0.0,254.5534,97723.164,0.0,9.476207e-07
2022-01-03 16:00:00,37.5,55.5,-3.0843563,0.24030586,262.9787,264.38068,201.41919,99947.84,4.9999847,97718.78,0.0,939079.9,8.6096115e-06,0.0,89.48347,264.38068,0.0017917235,3.0937035,94.45498,0.0,0.0,260.85553,97718.78,0.0,2.3915588e-06
2022-01-03 17:00:00,37.5,55.5,-3.024735,0.44817257,262.92236,264.16495,207.76343,99920.91,4.9999847,97690.45,0.0,934821.3,9.584241e-06,0.0,90.61033,264.16495,0.0017841989,3.0577576,98.42815,0.0,0.0,259.67258,97690.45,0.0,2.662289e-06
2022-01-03 18:00:00,37.5,55.5,-2.9470468,0.42376894,262.99182,264.3286,230.0199,99954.61,4.9999847,97723.45,0.0,932417.56,7.6349825e-06,0.0,89.94534,264.3286,0.0017935158,2.9773586,98.182724,0.0,0.0,259.00488,97723.45,0.0,2.1208284e-06
2022-01-03 19:00:00,37.5,55.5,-2.7512,0.26514527,263.13846,264.44946,247.6482,99940.555,4.9999847,97709.0,0.0,938501.25,1.9497238e-06,0.0,90.1405,264.44946,0.0018148889,2.763947,95.504845,0.0,0.0,260.6948,97709.0,0.0,5.4158994e-07
2022-01-03 20:00:00,37.5,55.5,-2.4585137,0.23856275,262.93857,264.04965,247.9082,99966.71,4.9999847,97733.53,0.0,951365.94,6.6603534e-06,0.0,91.55724,264.04965,0.0017857215,2.470061,95.54236,0.0,0.0,264.2683,97733.53,0.0,1.8500982e-06
2022-01-03 21:00:00,37.5,55.5,-2.1539032,0.26035172,262.9903,264.1287,246.29614,99982.46,4.9999847,97748.43,0.0,966916.44,2.0954758e-05,0.0,91.36373,264.1287,0.0017928383,2.1695812,96.89216,0.0,0.0,268.5879,97748.43,0.0,5.820766e-06
2022-01-03 22:00:00,37.5,55.5,-1.6899414,-0.035542406,263.10373,264.17703,311.97363,99985.98,4.9999847,97759.234,0.0,979721.8,3.9147213e-05,0.0,91.84242,264.17703,0.0018089386,1.6903151,88.79514,0.0,0.0,272.14496,97759.234,0.0,1.0874226e-05
2022-01-03 23:00:00,37.5,55.5,-1.4868677,-0.3440741,263.1871,264.24863,229.13586,100007.055,4.9999847,97779.68,0.0,952493.7,4.0121842e-05,0.0,91.93356,264.24863,0.001820621,1.5261594,76.9706,0.0,0.0,264.58157,97779.68,0.0,1.1144956e-05
2022-01-04 00:00:00,37.5,55.5,-1.315592,-0.25168893,263.07364,264.18726,160.9624,100024.1,4.9999847,97795.6,0.0,916036.1,4.337076e-05,0.0,91.54863,264.18726,0.0018039307,1.3394513,79.16948,0.0,0.0,254.45448,97795.6,0.0,1.2047433e-05
2022-01-04 01:00:00,37.5,55.5,-1.0276031,-0.20418897,263.15314,264.25235,119.98547,100070.82,4.9999847,97840.14,0.0,945771.94,5.2954536e-05,0.0,91.65836,264.25235,0.0018145755,1.0476934,78.76148,0.0,0.0,262.71442,97840.14,0.0,1.4709593e-05
2022-01-04 02:00:00,37.5,55.5,-0.9831581,-0.09655151,262.92084,264.0729,115.77344,100102.31,4.9999847,97870.516,0.0,916140.0,5.620299e-05,0.0,91.26003,264.0729,0.0017806957,0.9878877,84.39122,0.0,0.0,254.48334,97870.516,0.0,1.5611942e-05
2022-01-04 03:00:00,37.5,55.5,-1.1623833,-0.103959754,262.92084,264.04034,151.18616,100134.195,4.9999847,97901.625,0.0,924360.4,4.1908585e-05,0.0,91.49507,264.04034,0.0017801293,1.167023,84.88925,0.0,0.0,256.76678,97901.625,0.0,1.1641274e-05
2022-01-04 04:00:00,37.5,55.5,-1.2086351,-0.3257714,262.8838,264.07846,138.75793,100174.15,4.9999847,97938.87,0.0,932224.6,2.5827438e-05,0.0,90.95071,264.07846,0.0017741926,1.2517691,74.91518,0.0,0.0,258.9513,97938.87,0.0,7.1742884e-06
2022-01-04 05:00:00,37.5,55.5,-1.398339,-0.18283579,262.77264,264.03384,136.88586,100201.87,4.9999847,97964.42,0.0,920087.0,1.3320241e-05,0.0,90.46528,264.03384,0.0017580389,1.4102415,82.55071,0.0,0.0,255.57973,97964.42,0.0,3.700067e-06
2022-01-04 06:00:00,37.5,55.5,-1.6964455,0.35970938,262.60825,263.96875,177.9148,100240.78,4.9999847,98002.83,0.0,919582.5,6.172806e-06,0.0,89.74444,263.96875,0.0017343768,1.7341621,101.97152,0.0,0.0,255.43959,98002.83,0.0,1.7146683e-06
2022-01-04 07:00:00,37.5,55.5,-1.6581433,0.7614978,262.05566,263.2909,253.6283,100283.984,4.9999847,98044.164,49739.875,933723.3,8.6096115e-06,2414.0,90.59422,263.2909,0.0016584059,1.824642,114.666824,0.67055553,13.146077,259.36758,98044.164,0.0,2.3915588e-06
2022-01-04 08:00:00,37.5,55.5,-1.3860536,1.1693872,263.13925,264.7368,347.33435,100322.375,4.9999847,98081.836,183662.25,947923.5,1.055887e-05,22913.375,88.13273,264.7368,0.0018080965,1.8134527,130.15369,6.364826,44.652466,263.31207,98081.836,0.0,2.9330195e-06
2022-01-04 09:00:00,37.5,55.5,-0.9936371,1.509295,262.87762,264.93298,358.77454,100382.89,4.9999847,98142.01,273165.62,947062.9,2.290355e-05,6669.375,84.99502,264.93298,0.0017696443,1.8070102,146.64128,1.8526042,74.02673,263.07303,98142.01,0.0,6.3620973e-06
2022-01-04 10:00:00,37.5,55.5,-0.25577867,1.2574146,263.5259,265.98648,219.35962,100342.29,4.9999847,98112.36,297109.12,952107.9,3.2487325e-05,3968.875,82.43398,265.98648,0.0018640225,1.2831657,168.50198,1.1024653,81.42785,264.4744,98112.36,0.0,9.024257e-06
2022-01-04 11:00:00,37.5,55.5,0.112789154,1.347621,263.53827,266.05157,254.20032,100331.875,4.9999847,98105.06,284424.75,948160.9,2.8588809e-05,19640.125,82.09893,266.05157,0.001865993,1.3523327,184.78423,5.4555902,73.551285,263.37802,98105.06,0.0,7.941336e-06
2022-01-04 12:00:00,37.5,55.5,-0.24421573,1.2155797,263.6139,266.09714,193.87903,100380.16,4.9999847,98154.27,207748.38,946499.0,1.819292e-05,8019.625,82.301414,266.09714,0.0018762911,1.2398691,168.64023,2.2276735,55.48021,262.91638,98154.27,0.0,5.053589e-06
2022-01-04 13:00:00,37.5,55.5,-0.5206417,1.6073453,263.83615,266.24033,97.05298,100369.75,4.9999847,98143.76,75393.75,936661.25,1.3320241e-05,122.75,82.83863,266.24033,0.0019098654,1.6895641,162.05214,0.03409722,20.908611,260.1837,98143.76,0.0,3.700067e-06
2022-01-04 14:00:00,37.5,55.5,-0.54123807,2.216129,263.94498,265.8935,117.541504,100404.75,4.9999847,98178.375,427.625,934198.1,9.584241e-06,0.0,85.83435,265.8935,0.0019257177,2.2812643,166.2755,0.0,0.118784726,259.49948,98178.375,0.0,2.662289e-06
2022-01-04 15:00:00,37.5,55.5,-0.23518229,2.4226882,264.10782,265.90002,119.36145,100442.625,4.9999847,98214.15,0.0,934168.44,3.7364662e-06,0.0,86.90177,265.90002,0.0019499733,2.4340765,174.45538,0.0,0.0,259.49124,98214.15,0.0,1.0379073e-06
2022-01-04 16:00:00,37.5,55.5,-0.0060920715,2.5643165,264.07,265.83212,120.19348,100503.4,4.9999847,98271.25,0.0,914997.5,2.9243529e-06,0.0,87.10124,265.83212,0.0019430217,2.564324,179.86388,0.0,0.0,254.16597,98271.25,0.0,8.1232025e-07
2022-01-04 17:00:00,37.5,55.5,-0.122443795,2.7774127,264.27838,265.90002,126.43359,100478.414,4.9999847,98244.234,0.0,940267.0,4.7110952e-06,0.0,88.07909,265.90002,0.0019758167,2.7801104,177.47572,0.0,0.0,261.18527,98244.234,0.0,1.3086376e-06
2022-01-04 18:00:00,37.5,55.5,-0.20880437,3.0131693,264.17807,265.77634,158.1023,100486.48,4.9999847,98249.93,0.0,952745.94,4.223548e-06,0.0,88.22951,265.77634,0.0019601139,3.0203955,176.0359,0.0,0.0,264.65164,98249.93,0.0,1.1732077e-06
2022-01-04 19:00:00,37.5,55.5,-0.046562195,3.1744075,264.13562,265.741,185.24695,100458.37,4.9999847,98218.97,0.0,865808.75,3.7364662e-06,0.0,88.17655,265.741,0.001954167,3.174749,179.15965,0.0,0.0,240.50243,98218.97,0.0,1.0379073e-06
2022-01-04 20:00:00,37.5,55.5,0.10592371,3.4132144,264.33475,265.95486,210.98743,100488.04,4.9999847,98246.72,0.0,879504.44,9.750947e-07,0.0,88.09508,265.95486,0.0019845741,3.4148576,181.77751,0.0,0.0,244.3068,98246.72,0.0,2.7085966e-07
2022-01-04 21:00:00,37.5,55.5,0.26599777,3.5600722,264.1441,265.83026,228.66785,100489.34,4.9999847,98249.78,0.0,857662.56,1.9497238e-06,0.0,87.625,265.83026,0.0019548635,3.5699956,184.27303,0.0,0.0,238.2396,98249.78,0.0,5.4158994e-07
2022-01-04 22:00:00,37.5,55.5,-0.18748522,3.3330312,264.3548,265.94836,213.22351,100448.61,4.9999847,98210.65,0.0,876136.1,3.7364662e-06,0.0,88.27892,265.94836,0.0019884466,3.3383,176.78047,0.0,0.0,243.37114,98210.65,0.0,1.0379073e-06
